gene,perm_importance_mean,perm_importance_std
AL139246.5,2.313317854651942e-06,7.099696984198655e-06
HP,2.313312799739897e-06,1.2810849146107349e-05
AC126773.4,2.313312799739897e-06,1.2810849146107349e-05
NALT1,2.3130092257406253e-06,1.2855989969707105e-05
PACERR,2.3001631686780933e-06,2.4130477230675904e-05
SOX2,2.2957746652507717e-06,1.3116486511883537e-05
ASGR1,2.2834742753441438e-06,2.2706416613105694e-05
TBC1D10C,2.2658135298003756e-06,1.2820215396333296e-05
C15orf62,2.2658084748883313e-06,1.667543345478614e-05
HIF1A-AS2,2.251444511336409e-06,1.774387252773418e-05
AP001527.1,2.2139594500036884e-06,6.641878350011065e-06
TMEM100,2.213666212291798e-06,1.6354445574283507e-05
RPS6KA6,2.1794680767461825e-06,1.2347556047058176e-05
FBXL19-AS1,2.166095009115132e-06,7.3415699930741205e-06
TPX2,2.1505873072480418e-06,7.297447956292444e-05
LINC00957,2.1189885355710205e-06,1.3218043902455045e-05
AC124798.1,2.118637341386176e-06,6.355912024158528e-06
RANBP3L,2.118637341386176e-06,6.355912024158528e-06
AL450306.1,2.118637341386176e-06,6.355912024158528e-06
CADM2,2.118637341386176e-06,6.355912024158528e-06
KCNJ3,2.118637341386176e-06,6.355912024158528e-06
PRTFDC1,2.118637341386176e-06,6.355912024158528e-06
TESPA1,2.118637341386176e-06,6.355912024158528e-06
EMX2OS,2.118637341386176e-06,6.355912024158528e-06
SDR42E2,2.118637341386176e-06,6.355912024158528e-06
IFNG,2.118637341386176e-06,6.355912024158528e-06
DDN-AS1,2.1186333160727598e-06,1.5871642885611392e-05
AC093677.2,2.105068253910325e-06,1.640574169950216e-05
PRSS22,2.084505058674857e-06,1.2454202321350033e-05
AL672291.1,2.0844341501513596e-06,6.25330245045408e-06
CHRNG,2.0844341501513596e-06,6.25330245045408e-06
AC092718.1,2.0844341501513596e-06,6.253302450454079e-06
AC098936.1,2.0844341501513596e-06,6.25330245045408e-06
LINC01647,2.0844341501513596e-06,6.25330245045408e-06
AL353759.1,2.0844341501513596e-06,6.25330245045408e-06
C12orf77,2.0844341501513596e-06,6.25330245045408e-06
LINC01126,2.0844341501513596e-06,6.25330245045408e-06
AC012150.1,2.0844341501513596e-06,6.25330245045408e-06
AC022613.1,2.0844341501513596e-06,6.25330245045408e-06
IKZF3,2.0844341501513596e-06,6.25330245045408e-06
PRKCA-AS1,2.0844341501513596e-06,6.25330245045408e-06
AL589743.5,2.0844341501513596e-06,6.25330245045408e-06
SEZ6,2.0502101140573716e-06,1.1295179419380889e-05
PRPH,1.9717940332841797e-06,7.48476764907067e-06
LINC00894,1.829382040108296e-06,1.297938839492313e-05
AL031280.1,1.76054685085969e-06,1.1907892817402506e-05
TGM2,1.605157805772972e-06,8.461084983262679e-05
AC003092.1,1.0910429485089247e-06,1.642714164838823e-05
CCNA1,1.0726247092973652e-06,2.868404378511185e-05
AL354719.2,9.682141180689109e-07,3.03195059135409e-05
FAM43A,6.967741731034316e-07,7.332994430123898e-05
AL391262.1,5.182830257965953e-07,1.0531817123560058e-05
LINC01554,4.7519491142011816e-07,0.0
LRRC70,4.3642643478003506e-07,1.3092793043401053e-06
HIST1H4A,4.3642643478003506e-07,1.3092793043401053e-06
AL136162.1,4.2767542027810637e-07,1.4255847342603546e-07
AL031777.3,3.7079821911811807e-07,1.2210646433455255e-05
AC009229.2,3.2398204996564317e-07,1.0067086790696656e-05
AC022167.4,2.8973417172117876e-07,1.0139364709403495e-05
ATP5MF-PTCD1,2.7640681659057976e-07,9.955191487379271e-06
AL360012.1,2.7523954347907776e-07,7.180759473607457e-06
CCDC144NL-AS1,2.545856133351343e-07,7.170499876397452e-06
RHO,2.418154112837634e-07,1.1109414784538867e-05
AL021068.1,2.1569608806837338e-07,2.3041971008051446e-05
LINC01970,1.9483184516833062e-07,3.185981867492298e-05
ZNF366,1.9459784574848982e-07,1.0690321009429017e-05
TOR4A,1.9444279287794685e-07,1.5546899995635763e-05
TNFSF14,1.4262940983833516e-07,1.0773042573185877e-05
AC098829.1,1.4254836204763422e-07,1.5082580259469743e-05
ARC,1.3825279389090283e-07,1.0688086161369848e-05
CEL,1.3390011877056907e-07,1.5107549125979012e-05
CYP26B1,1.33898896947926e-07,1.8073634531071053e-05
B4GALNT2,1.1259345973346768e-07,1.1024407673176028e-05
AC073429.2,1.1259345973346768e-07,1.1024407673176028e-05
LINC00261,1.1259345973346768e-07,1.1024407673176026e-05
AC106779.1,1.1259345973346768e-07,1.1024407673176028e-05
AC090651.1,1.1259345973346768e-07,1.1024407673176028e-05
AP001189.4,9.805870675450023e-08,7.56309658580534e-06
AQP3,9.503392659482301e-08,1.0665576999038654e-05
HIST4H4,9.50288709056224e-08,1.5082205933224069e-05
AL451007.3,9.50288709056224e-08,1.5082205933224069e-05
PTPN7,4.75144354528112e-08,1.06648359353375e-05
SPTBN4,4.75144354528112e-08,1.0664835935337496e-05
AL031594.1,4.75144354528112e-08,1.06648359353375e-05
AP003469.4,4.75144354528112e-08,1.0664835935337498e-05
AC008537.4,4.75144354528112e-08,1.0664835935337496e-05
CABP7,4.75144354528112e-08,1.0664835935337496e-05
AC108174.1,4.75144354528112e-08,1.0664835935337498e-05
ASPRV1,4.75144354528112e-08,1.06648359353375e-05
AL122035.1,4.75144354528112e-08,1.0664835935337498e-05
CD70,7.090852349733722e-11,1.0770499502463262e-05
LINC01447,0.0,0.0
LINC01320,0.0,0.0
OR8D1,0.0,0.0
AL096677.1,0.0,0.0
AL050320.1,0.0,0.0
AL121992.1,0.0,0.0
AL121832.1,0.0,0.0
AL121809.1,0.0,0.0
OR7D2,0.0,0.0
AL117339.4,0.0,0.0
AL139260.3,0.0,0.0
AL161729.4,0.0,0.0
NEUROD2,0.0,0.0
NPIPB11,0.0,0.0
NPIPA7,0.0,0.0
NPC1L1,0.0,0.0
NOTUM,0.0,0.0
NTRK3,0.0,0.0
OR8B2,0.0,0.0
AL358781.2,0.0,0.0
AL358334.3,0.0,0.0
NAT16,0.0,0.0
NANOGP11,0.0,0.0
LINC00479,0.0,0.0
LINC00452,0.0,0.0
LINC00923,0.0,0.0
LINC00659,0.0,0.0
LINC01220,0.0,0.0
PLIN5,0.0,0.0
PLG,0.0,0.0
PLEKHS1,0.0,0.0
PLCH2,0.0,0.0
PLAU,0.0,0.0
AIRN,0.0,0.0
AL031768.1,0.0,0.0
AL031709.1,0.0,0.0
KIAA2012,0.0,0.0
NUTM2D,0.0,0.0
KCNV2,0.0,0.0
KRT23,0.0,0.0
KLHL33,0.0,0.0
AL031432.1,0.0,0.0
AL031429.1,0.0,0.0
CAMK1D,0.0,0.0
KCNQ2,0.0,0.0
KCNK5,0.0,0.0
CARS-AS1,0.0,0.0
CARD14,0.0,0.0
KCP,0.0,0.0
OR5AU1,0.0,0.0
OR2A42,0.0,0.0
ONECUT3,0.0,0.0
AL031963.1,0.0,0.0
OXT,0.0,0.0
OVCH1-AS1,0.0,0.0
C11orf97,0.0,0.0
BX470102.1,0.0,0.0
C4A,0.0,0.0
C2orf80,0.0,0.0
PIK3IP1-AS1,0.0,0.0
C19orf67,0.0,0.0
AL160408.3,0.0,0.0
LAX1,0.0,0.0
LACTB2-AS1,0.0,0.0
KRTAP4-4,0.0,0.0
LGR5,0.0,0.0
LEMD1,0.0,0.0
LDB2,0.0,0.0
PCDH11Y,0.0,0.0
PALM,0.0,0.0
C1QTNF7,0.0,0.0
ARHGEF33,0.0,0.0
LMOD1,0.0,0.0
TSIX,0.0,0.0
AP003063.1,0.0,0.0
AP002812.2,0.0,0.0
AP001496.2,0.0,0.0
FRG2,0.0,0.0
GCNT7,0.0,0.0
TSSK6,0.0,0.0
LINC01480,0.0,0.0
AC010422.1,0.0,0.0
AC010323.1,0.0,0.0
AC009955.2,0.0,0.0
AC009812.3,0.0,0.0
FO393401.1,0.0,0.0
GRIK5,0.0,0.0
AC020661.2,0.0,0.0
AC019171.1,0.0,0.0
AC018638.7,0.0,0.0
AC005740.4,0.0,0.0
GGT6,0.0,0.0
UCA1,0.0,0.0
TULP2,0.0,0.0
AC002463.1,0.0,0.0
LINC01949,0.0,0.0
AP001469.1,0.0,0.0
LOR,0.0,0.0
AC008434.1,0.0,0.0
AC008277.1,0.0,0.0
AC008641.1,0.0,0.0
AC009093.2,0.0,0.0
AC009060.1,0.0,0.0
AC009041.2,0.0,0.0
UNC5B,0.0,0.0
UNC13A,0.0,0.0
ZBBX,0.0,0.0
Z99289.1,0.0,0.0
Z98885.2,0.0,0.0
ZNF280A,0.0,0.0
AC009034.1,0.0,0.0
AC008080.1,0.0,0.0
AP000919.4,0.0,0.0
MIXL1,0.0,0.0
MIR7-3HG,0.0,0.0
AQP10,0.0,0.0
AP005482.1,0.0,0.0
MAEL,0.0,0.0
LY75,0.0,0.0
LRRN4CL,0.0,0.0
AL646090.1,0.0,0.0
TMPRSS12,0.0,0.0
LINC01558,0.0,0.0
LINC01523,0.0,0.0
KISS1R,0.0,0.0
LINC01467,0.0,0.0
LINC01465,0.0,0.0
ASB11,0.0,0.0
AL158071.4,0.0,0.0
AL157884.2,0.0,0.0
AL157402.2,0.0,0.0
LINC01600,0.0,0.0
TMEM45B,0.0,0.0
AATBC,0.0,0.0
AC009486.1,0.0,0.0
FCRL2,0.0,0.0
GREM1,0.0,0.0
GRAMD2A,0.0,0.0
ELL3,0.0,0.0
ELFN1,0.0,0.0
ELF3,0.0,0.0
ALKBH3-AS1,0.0,0.0
AC007952.5,0.0,0.0
AC005616.1,0.0,0.0
AC005180.2,0.0,0.0
AC004471.2,0.0,0.0
Z82244.2,0.0,0.0
XIST,0.0,0.0
WSCD2,0.0,0.0
AC005944.1,0.0,0.0
MAGEA2,0.0,0.0
ANKRD35,0.0,0.0
EGR4,0.0,0.0
AC068189.1,0.0,0.0
AC034236.3,0.0,0.0
AC073934.1,0.0,0.0
CXCL5,0.0,0.0
CTSG,0.0,0.0
DACT3-AS1,0.0,0.0
HIST1H2BM,0.0,0.0
EEF1A2,0.0,0.0
AC017104.3,0.0,0.0
PRKG2,0.0,0.0
GK-AS1,0.0,0.0
GJA1,0.0,0.0
AC008033.3,0.0,0.0
AL357033.1,0.0,0.0
AL354892.1,0.0,0.0
AL354710.2,0.0,0.0
LINC00167,0.0,0.0
LINC00483,0.0,0.0
AL603832.2,0.0,0.0
FAM19A4,0.0,0.0
HOXD1,0.0,0.0
CTRC,0.0,0.0
HTR2A,0.0,0.0
HTN1,0.0,0.0
HS3ST2,0.0,0.0
AC092953.2,0.0,0.0
AC092809.4,0.0,0.0
CST5,0.0,0.0
CRYAB,0.0,0.0
AC068389.4,0.0,0.0
AC069234.4,0.0,0.0
SPRR2D,0.0,0.0
AC078880.3,0.0,0.0
SV2C,0.0,0.0
SUCNR1,0.0,0.0
STATH,0.0,0.0
AC026355.1,0.0,0.0
SOX8,0.0,0.0
AC068831.1,0.0,0.0
CRCT1,0.0,0.0
TTLL10,0.0,0.0
AC004232.2,0.0,0.0
AC004231.1,0.0,0.0
AC009303.2,0.0,0.0
LINC02465,0.0,0.0
AL357033.4,0.0,0.0
FNDC7,0.0,0.0
GIMAP8,0.0,0.0
SYT5,0.0,0.0
AL591767.1,0.0,0.0
F2RL3,0.0,0.0
EXTL3-AS1,0.0,0.0
GDA,0.0,0.0
AC011446.2,0.0,0.0
AC010931.3,0.0,0.0
AC010531.3,0.0,0.0
TRAPPC12-AS1,0.0,0.0
TPRG1-AS1,0.0,0.0
TPH2,0.0,0.0
GABRG2,0.0,0.0
MUC5AC,0.0,0.0
MYO15B,0.0,0.0
MYLK4,0.0,0.0
MYCT1,0.0,0.0
MYBPH,0.0,0.0
LINC01847,0.0,0.0
ATCAY,0.0,0.0
ST14,0.0,0.0
AC022087.1,0.0,0.0
AC007619.1,0.0,0.0
AC021188.1,0.0,0.0
AC020922.4,0.0,0.0
AC020911.2,0.0,0.0
AC011595.1,0.0,0.0
AC024933.1,0.0,0.0
MIR122HG,0.0,0.0
MSH5-SAPCD1,0.0,0.0
MOG,0.0,0.0
AL450992.1,0.0,0.0
AL590006.1,0.0,0.0
AC021683.3,0.0,0.0
AC090377.1,0.0,0.0
AC091948.1,0.0,0.0
AC091493.1,0.0,0.0
TEX14,0.0,0.0
AC015853.1,0.0,0.0
AC015802.1,0.0,0.0
AC013549.2,0.0,0.0
AC012485.3,0.0,0.0
AC012213.2,0.0,0.0
CPEB1-AS1,0.0,0.0
TAF1L,0.0,0.0
AC025430.1,0.0,0.0
AC025262.1,0.0,0.0
AC011944.1,0.0,0.0
AC022098.3,0.0,0.0
EPHA1,0.0,0.0
ENTPD2,0.0,0.0
GRK7,0.0,0.0
PLA2G12B,0.0,0.0
DSG3,0.0,0.0
PPIAL4G,0.0,0.0
PPEF2,0.0,0.0
PTGIR,0.0,0.0
PROX2,0.0,0.0
C8orf34,0.0,0.0
CD244,0.0,0.0
CD101,0.0,0.0
PRELP,0.0,0.0
ACTN2,0.0,0.0
SLC5A10,0.0,0.0
ADAMTS8,0.0,0.0
ADAMTS4,0.0,0.0
CES1,0.0,0.0
INSM2,0.0,0.0
INSM1,0.0,0.0
COL2A1,0.0,0.0
SHH,0.0,0.0
AC084756.1,0.0,0.0
SLC6A1,0.0,0.0
ACSM4,0.0,0.0
CDC20B,0.0,0.0
RASD2,0.0,0.0
AC126175.1,0.0,0.0
AC124283.2,0.0,0.0
CNTD2,0.0,0.0
IGFL2-AS1,0.0,0.0
IFNA2,0.0,0.0
SHANK2,0.0,0.0
SFTPD-AS1,0.0,0.0
ACRBP,0.0,0.0
SLC35G4,0.0,0.0
SLC34A3,0.0,0.0
SLC30A2,0.0,0.0
SLC25A30-AS1,0.0,0.0
CHRNA6,0.0,0.0
AC103724.3,0.0,0.0
SENP3-EIF4A1,0.0,0.0
SEMA3F-AS1,0.0,0.0
SCGB2B2,0.0,0.0
SERPINE3,0.0,0.0
ACOD1,0.0,0.0
AC245052.7,0.0,0.0
AC244197.3,0.0,0.0
AC244034.2,0.0,0.0
PLK5,0.0,0.0
ADAM30,0.0,0.0
AC113414.1,0.0,0.0
AC112907.1,0.0,0.0
AC110792.2,0.0,0.0
CDKN2A-DT,0.0,0.0
RGMA,0.0,0.0
AC092171.1,0.0,0.0
RTEL1-TNFRSF6B,0.0,0.0
RASD1,0.0,0.0
AC104126.1,0.0,0.0
RBFOX3,0.0,0.0
RBBP8NL,0.0,0.0
AC109460.4,0.0,0.0
IGLCOR22-2,0.0,0.0
CEACAM16,0.0,0.0
RNASE13,0.0,0.0
AC239803.1,-6.079792225222036e-11,1.0558031095051455e-05
LINC00243,-1.292104241379377e-08,1.0727690161717014e-05
GLIPR1L1,-3.422403609398827e-08,9.398649428506733e-06
AL358933.1,-4.7499269939521584e-08,1.4249780981856473e-07
CCDC27,-4.7499269939521584e-08,1.4249780981856473e-07
HBA1,-4.750432485156608e-08,1.066454126229709e-05
ARHGAP30,-4.750432485156608e-08,1.066454126229709e-05
TMEM47,-4.750432485156608e-08,1.066454126229709e-05
AC017067.1,-4.750432485156608e-08,1.066454126229709e-05
AC127002.1,-4.750432485156608e-08,1.066454126229709e-05
AL118558.3,-4.750432485156608e-08,1.066454126229709e-05
ADAMTS16,-4.750432485156608e-08,1.066454126229709e-05
PAGE5,-4.750432485156608e-08,1.066454126229709e-05
AL136131.3,-4.750432485156608e-08,1.066454126229709e-05
HSD11B1,-4.750432485156608e-08,1.066454126229709e-05
ADA2,-4.750432485156608e-08,1.066454126229709e-05
FAM129C,-4.750432485156608e-08,1.066454126229709e-05
ITGAM,-6.203879827637593e-08,7.082804070712712e-06
AC009053.2,-8.173080443540925e-08,1.1457795903860136e-05
DCLK1,-9.500864970313216e-08,1.5081789262176923e-05
ADAMTS9-AS2,-9.500864970313216e-08,1.5081789262176924e-05
AL136038.5,-1.1256195048270357e-07,1.1024652990425893e-05
LINC00565,-1.1256195048270357e-07,1.1024652990425891e-05
AL512604.3,-1.2579258482636745e-07,9.411383754363168e-06
LINC01562,-1.4251297455469825e-07,1.8471160792988455e-05
AL139274.2,-1.425737525595494e-07,2.1275506438989207e-05
AC005837.1,-1.4686415296116805e-07,1.068163116879419e-05
HMGB1,-2.2614567172229982e-07,7.822718848726919e-05
FOXD3,-2.2892933690954464e-07,1.4590225406800388e-05
FOXL1,-2.4182858902044304e-07,1.1109173731515756e-05
AC135178.3,-2.422405811275397e-07,1.0028210557928099e-05
PLAC8L1,-2.4229734885139464e-07,7.268920465541839e-07
AC108134.2,-2.510798470578557e-07,1.5548720670498813e-05
CLDN6,-2.5545585282671366e-07,9.439693279818999e-06
COX6B2,-2.8932908082701656e-07,1.0688113856295247e-05
TRIML2,-2.896841080568535e-07,1.0139154156001963e-05
GATA3-AS1,-2.896841080568535e-07,1.0139154156001963e-05
AC100830.1,-2.896841080568535e-07,1.0139154156001963e-05
LINC02172,-2.896841080568535e-07,1.0139154156001963e-05
IL1A,-2.896841080568535e-07,1.0139154156001963e-05
MIAT,-2.897449059791057e-07,1.4638115738675575e-05
AC131212.1,-3.044137518060097e-07,6.35567921012381e-06
AC016727.1,-3.371175451127861e-07,1.8234605231311583e-05
AMZ1,-3.371316602995833e-07,1.779176201748429e-05
AC073263.2,-3.504672811405207e-07,2.8818662367695317e-05
LINC02198,-4.365983246823468e-07,1.3097949740470407e-06
ZKSCAN7,-4.749926993952158e-07,0.0
MUC20,-5.182112865487198e-07,1.5546338596461597e-06
ANKRD1,-5.460036749616037e-07,2.7565949222801707e-05
SOST,-6.44614315914449e-07,1.0421607387172503e-05
RSRC2,-6.508697873663927e-07,9.486164967063181e-05
CXCL3,-7.129956158258288e-07,6.393253601810242e-05
CST7,-1.1744914771516513e-06,2.5040700358665723e-05
AC062029.1,-1.7604282580352403e-06,1.190797029259955e-05
AL645728.1,-1.785235552209663e-06,1.9925863317983223e-05
PRX,-1.9718950146629943e-06,7.4844126302181586e-06
ZNF208,-2.0179617462479095e-06,1.716877734370084e-05
LAG3,-2.0844103080008835e-06,6.253230924002651e-06
HAND1,-2.0844103080008835e-06,6.253230924002651e-06
AC007220.1,-2.0844103080008835e-06,6.253230924002651e-06
MUC16,-2.0844103080008835e-06,6.253230924002651e-06
AC130456.5,-2.0844103080008835e-06,6.253230924002651e-06
CA14,-2.0844103080008835e-06,6.253230924002651e-06
AC024267.4,-2.118658186245348e-06,6.355974558736044e-06
ASIC4,-2.118658186245348e-06,6.355974558736044e-06
AC131094.1,-2.118658186245348e-06,6.355974558736044e-06
AC136469.1,-2.118658186245348e-06,6.355974558736044e-06
STAR,-2.118658186245348e-06,6.355974558736044e-06
CFAP53,-2.118658186245348e-06,6.355974558736044e-06
HCLS1,-2.1190625112299523e-06,1.3218342985098083e-05
TTC39C-AS1,-2.1319146328524497e-06,1.2354646911804067e-05
AC110048.2,-2.2183295604660812e-06,1.66829555813758e-05
NKAPL,-2.3133584313717037e-06,7.099887283507548e-06
LINC00862,-2.313363487060904e-06,1.2811197374800789e-05
AL358472.5,-2.313363487060904e-06,1.2811197374800789e-05
AL136038.3,-2.313363487060904e-06,1.2811197374800789e-05
MAB21L3,-2.326650889128423e-06,1.177531513185133e-05
NECAB1,-2.3299532459275517e-06,1.9092034298508867e-05
FGF8,-2.3608678119124704e-06,2.7065812552657706e-05
AL121772.1,-2.3608779225137156e-06,7.0826337675411464e-06
MXRA8,-2.3608779225137156e-06,7.0826337675411464e-06
AC100827.4,-2.3608779225137156e-06,7.0826337675411464e-06
BEST2,-2.3608779225137156e-06,7.0826337675411464e-06
HMGN3-AS1,-2.3608779225137156e-06,7.0826337675411464e-06
AC073320.1,-2.3608779225137156e-06,7.0826337675411464e-06
MSTN,-2.3608779225137156e-06,7.0826337675411464e-06
LINC00895,-2.3608779225137156e-06,7.0826337675411464e-06
AC105460.2,-2.3608779225137156e-06,7.0826337675411464e-06
RUNDC3B,-2.3608779225137156e-06,7.0826337675411464e-06
BTG2,-2.3608779225137156e-06,7.0826337675411464e-06
KCNIP2,-2.3608779225137156e-06,7.0826337675411464e-06
AC010761.2,-2.3608779225137156e-06,7.0826337675411464e-06
CFHR4,-2.3608779225137156e-06,7.0826337675411464e-06
AL110118.2,-2.3608779225137156e-06,7.0826337675411464e-06
OR3A3,-2.3608779225137156e-06,7.0826337675411464e-06
AC079354.1,-2.3608779225137156e-06,7.0826337675411464e-06
AC019117.2,-2.3608779225137156e-06,7.0826337675411464e-06
LILRB3,-2.3608779225137156e-06,7.0826337675411464e-06
IL21R,-2.3608779225137156e-06,7.0826337675411464e-06
CNDP1,-2.3608779225137156e-06,7.0826337675411464e-06
AC135050.3,-2.3608779225137156e-06,7.0826337675411464e-06
CLIC3,-2.3608779225137156e-06,7.0826337675411464e-06
SBSN,-2.3608779225137156e-06,7.0826337675411464e-06
ALDH1L1,-2.4083214494430292e-06,7.224964348329088e-06
FAM71E2,-2.4083214494430292e-06,7.224964348329088e-06
Z93241.1,-2.4083214494430292e-06,7.224964348329088e-06
ZNF23,-2.4083214494430292e-06,7.224964348329088e-06
FTCD,-2.4083214494430292e-06,7.224964348329088e-06
FOXD4L1,-2.4083214494430292e-06,7.224964348329088e-06
FOXD2,-2.4083214494430292e-06,7.224964348329088e-06
GCOM1,-2.4083214494430292e-06,7.224964348329088e-06
TSPOAP1,-2.4083214494430292e-06,7.224964348329088e-06
KLF17,-2.4083214494430292e-06,7.224964348329088e-06
OTP,-2.4083214494430292e-06,7.224964348329088e-06
CALML6,-2.4083214494430292e-06,7.224964348329088e-06
AL121761.2,-2.4083214494430292e-06,7.224964348329088e-06
ADM2,-2.4083214494430292e-06,7.224964348329088e-06
AL031772.1,-2.4083214494430292e-06,7.224964348329088e-06
ACTN3,-2.4083214494430292e-06,7.224964348329088e-06
LINC00563,-2.4083214494430292e-06,7.224964348329088e-06
TLX2,-2.4083214494430292e-06,7.224964348329088e-06
AL451085.1,-2.4083214494430292e-06,7.224964348329088e-06
SLC9C2,-2.4083214494430292e-06,7.224964348329088e-06
TIGIT,-2.4083214494430292e-06,7.224964348329088e-06
LINC02331,-2.4083214494430292e-06,7.224964348329088e-06
HIST3H2BB,-2.4083214494430292e-06,7.224964348329088e-06
LINC01144,-2.4083214494430292e-06,7.224964348329088e-06
AC083843.2,-2.4083214494430292e-06,7.224964348329088e-06
ATP1A3,-2.4083214494430292e-06,7.224964348329088e-06
CRH,-2.4083214494430292e-06,7.224964348329088e-06
AC114284.1,-2.4083214494430292e-06,7.224964348329088e-06
AC111182.1,-2.4083214494430292e-06,7.224964348329088e-06
NPPA-AS1,-2.4083214494430292e-06,7.224964348329088e-06
AC092171.3,-2.4083214494430292e-06,7.224964348329088e-06
AC103876.1,-2.4083214494430292e-06,7.224964348329088e-06
AC114763.2,-2.4083214494430292e-06,7.2249643483290885e-06
AC139749.1,-2.455820719382551e-06,7.210522064259493e-06
PTOV1-AS1,-2.4558257742945955e-06,1.2872596428106525e-05
AL109811.1,-2.4558257742945955e-06,1.2872596428106525e-05
ZNF320,-2.4558257742945955e-06,1.2872596428106527e-05
TUBA4B,-2.4558257742945955e-06,1.2872596428106525e-05
AC090739.1,-2.4558257742945955e-06,1.2872596428106527e-05
TPPP,-2.4558257742945955e-06,1.2872596428106525e-05
DUSP2,-2.486727275063938e-06,1.2070716585045921e-05
HOXA9,-2.490052253878439e-06,1.3530984025943436e-05
AC006483.2,-2.5033199893553792e-06,2.250910328926699e-05
ATAD3C,-2.503325044234117e-06,1.286432060250166e-05
OSM,-2.503380760932039e-06,1.2776742387309013e-05
AC009163.7,-2.5045132226564347e-06,1.1457887721789474e-05
AL359711.2,-2.507616842706284e-06,1.6997984326810192e-05
PCSK2,-2.5209543084492302e-06,7.562862925347691e-06
AC037459.2,-2.5209543084492302e-06,7.562862925347691e-06
GRIN2B,-2.555256510927695e-06,7.041728493049594e-06
MYH3,-2.5684535783887517e-06,7.54835838278743e-06
AC078850.2,-2.6026457136119063e-06,7.807937140835717e-06
AL160006.1,-2.6501500384634726e-06,1.3207916144326975e-05
MMP25,-2.719052499311481e-06,1.6697846237414018e-05
DLGAP1-AS2,-2.7361604958420216e-06,1.8825358591593136e-05
SPACA6P-AS,-2.7847381621981527e-06,1.3665402998287873e-05
CD52,-2.8325101310011647e-06,2.6887631854418212e-05
COX6A2,-2.9824500375030814e-06,2.0122613138557712e-05
AC007952.6,-3.0055530514272457e-06,1.936003408648081e-05
AL353708.3,-3.0214113909687867e-06,1.9979048009932028e-05
AC016831.1,-3.071030808210473e-06,4.593927746374934e-05
GABPB1-AS1,-3.4149887004453204e-06,9.456981276130443e-05
TLE4,-3.895286441923939e-06,7.265729775662379e-05
WFDC2,-3.910835116172074e-06,3.741579952136269e-05
PLK2,-3.9340955900191155e-06,4.1552567507079915e-05
MAFK,-3.943412304086014e-06,2.908491005067368e-05
HEY1,-3.995926942146344e-06,4.993592625835996e-05
LIF,-4.018028413121932e-06,6.433830199384819e-05
B4GALNT3,-4.189801937037885e-06,1.3636744225823281e-05
AL110292.1,-4.23711413983785e-06,1.626758834870385e-05
TSPYL2,-4.240439701708176e-06,4.1479609805280504e-05
KCNQ1OT1,-4.292659552329603e-06,3.0610364616854924e-05
CCL8,-4.293756087714318e-06,4.875697520414186e-05
AC137834.2,-4.445288230514599e-06,8.912043621907297e-06
ASPM,-4.473230015700213e-06,4.929305529697141e-05
MYH11,-4.479536108759064e-06,8.975429070629146e-06
AC112220.3,-4.492731757443913e-06,9.01460740770956e-06
AC087482.1,-4.540285356335883e-06,1.3463269991746325e-05
AL359922.2,-4.574540728286003e-06,9.780590770106508e-06
ZNF728,-4.605364616450114e-06,9.262309988520144e-06
AC104964.4,-4.721755845027431e-06,9.443511690054862e-06
ZC3H11B,-4.721755845027431e-06,9.443511690054862e-06
MS4A7,-4.721755845027431e-06,9.443511690054862e-06
RCSD1,-4.721755845027431e-06,9.443511690054862e-06
LINC01133,-4.721755845027431e-06,9.443511690054862e-06
LENG9,-4.721755845027431e-06,9.443511690054862e-06
DMRT1,-4.721755845027431e-06,9.443511690054862e-06
AC103706.1,-4.726312485969775e-06,2.99173451412821e-05
AC106028.4,-4.751482876208524e-06,2.108795885535079e-05
MATN4,-4.751553764004157e-06,1.813030390623388e-05
AP002008.1,-4.768849857084145e-06,2.8013206265989333e-05
NPPB,-4.769199371956745e-06,9.538988680102725e-06
SLFNL1,-4.769199371956745e-06,9.538988680102725e-06
DHRS2,-4.769199371956745e-06,9.538988680102725e-06
MIR194-2HG,-4.8166428988860584e-06,9.633285797772117e-06
AP000542.2,-4.8166428988860584e-06,9.633285797772117e-06
RMDN2-AS1,-4.8166428988860584e-06,9.633285797772117e-06
AL139289.1,-4.8166428988860584e-06,9.633285797772117e-06
NPHS1,-4.8166428988860584e-06,9.633285797772117e-06
LINC01048,-4.816698641896266e-06,9.516277827396751e-06
AC135782.1,-4.881949811685882e-06,1.4645849435057645e-05
AL034417.3,-4.915557255502634e-06,1.4635684257324082e-05
AC009113.1,-5.0014081874216744e-06,1.1344718909603082e-05
CNTN2,-5.0109671630549356e-06,1.0031349721502247e-05
AC087241.3,-5.058471487906502e-06,1.4624784864963031e-05
MORF4L2-AS1,-5.059197546697369e-06,3.1237974092613034e-05
GDF15,-5.090062618717806e-06,5.0735726384333326e-05
AC008264.2,-5.153410643976564e-06,2.3737798869444026e-05
STOX2,-5.157776991771002e-06,1.4920241749517624e-05
AC012615.1,-5.167750073242772e-06,2.55992928531893e-05
NR4A1,-5.205291427223813e-06,1.0410582854447625e-05
ADAMTS6,-5.504268404954438e-06,4.328448224372306e-05
TXNIP,-5.599033668080011e-06,3.995856732285432e-05
SAA1,-5.607676888275126e-06,7.008759265466651e-05
AL731563.3,-5.7607106013768394e-06,2.0468151251919997e-05
PIM3,-5.76652130370725e-06,2.9721386557439245e-05
